Year,Period,PeriodNo,Price,Crop,ObjectId
2018,Weekly,21,486.98216,"Flaxseed, #1CW",4582
2018,Weekly,36,231.11976,"Wheat, Northern Hard Red",4583
2018,Weekly,44,,"Peas, #2 Yellow",4584
2018,Weekly,41,256.10568,"Wheat, Western Red Spring",4585
2018,Weekly,26,483,"Soymeal, 46%, Wpg",4586
2018,Weekly,34,491.31264,"Flaxseed, #1CW",4587
2018,Weekly,34,199.06494,"Oats, #2CW",4588
2018,Weekly,34,,"Peas, #2 Yellow",4589
2018,Weekly,34,372.9516,Soybeans,4590
2018,Weekly,34,461,"Soymeal, 46%, Wpg",4591
2018,Weekly,34,236.63136,"Wheat, Northern Hard Red",4592
2018,Weekly,34,199.88736,"Wheat, Red Winter",4593
2018,Weekly,34,207.2136,"Wheat, Special Purpose (Low Vomi)",4594
2018,Weekly,34,246.1848,"Wheat, Western Red Spring",4595
2018,Weekly,35,192.906,"Barley, #1CW",4596
2018,Weekly,35,,"Canola Meal, 34%, Altona",4597
2018,Weekly,35,458.99772,"Canola, #1CR",4598
2018,Weekly,35,172.82552,"Corn, #2",4599
2018,Weekly,35,487.76952,"Flaxseed, #1CW",4600
2018,Weekly,35,191.93232,"Oats, #2CW",4601
2018,Weekly,35,,"Peas, #2 Yellow",4602
2018,Weekly,35,365.97024,Soybeans,4603
2018,Weekly,35,439,"Soymeal, 46%, Wpg",4604
2018,Weekly,35,235.89648,"Wheat, Northern Hard Red",4605
2018,Weekly,35,205.39896,"Wheat, Red Winter",4606
2018,Weekly,35,209.418,"Wheat, Special Purpose (Low Vomi)",4607
2018,Weekly,35,249.12432,"Wheat, Western Red Spring",4608
2018,Weekly,36,186.4758,"Barley, #1CW",4609
2018,Weekly,36,,"Canola Meal, 34%, Altona",4610
2018,Weekly,36,461.64324,"Canola, #1CR",4611
2018,Weekly,36,170.06976,"Corn, #2",4612
2018,Weekly,36,,"Flaxseed, #1CW",4613
2018,Weekly,36,210.17568,"Wheat, Red Winter",4614
2018,Weekly,26,220.09656,"Wheat, Northern Hard Red",4615
2018,Weekly,21,193.22916,"Oats, #2CW",4616
2018,Weekly,36,216.0312,"Wheat, Special Purpose (Low Vomi)",4617
2018,Weekly,26,207.6036,"Wheat, Red Winter",4618
2018,Weekly,21,,"Peas, #2 Yellow",4619
2018,Weekly,36,243.61272,"Wheat, Western Red Spring",4620
2018,Weekly,26,213.4594,"Wheat, Special Purpose (Low Vomi)",4621
2018,Weekly,21,418.51416,Soybeans,4622
2018,Weekly,37,197.0397,"Barley, #1CW",4623
2018,Weekly,42,197.0397,"Barley, #1CW",4624
2018,Weekly,26,229.28256,"Wheat, Western Red Spring",4625
2018,Weekly,21,545,"Soymeal, 46%, Wpg",4626
2018,Weekly,37,,"Canola Meal, 34%, Altona",4627
2018,Weekly,42,,"Canola Meal, 34%, Altona",4628
2018,Weekly,27,187.3944,"Barley, #1CW",4629
2018,Weekly,21,256.10568,"Wheat, Northern Hard Red",4630
2018,Weekly,37,456.79312,"Canola, #1CR",4631
2018,Weekly,42,465.1706,"Canola, #1CR",4632
2018,Weekly,27,,"Canola Meal, 34%, Altona",4633
2018,Weekly,21,215.68728,"Wheat, Red Winter",4634
2018,Weekly,37,173.61288,"Corn, #2",4635
2018,Weekly,42,176.36864,"Corn, #2",4636
2018,Weekly,27,485.012,"Canola, #1CR",4637
2018,Weekly,21,216.0312,"Wheat, Special Purpose (Low Vomi)",4638
2018,Weekly,37,498.79256,"Flaxseed, #1CW",4639
2018,Weekly,42,496.0368,"Flaxseed, #1CW",4640
2018,Weekly,27,185.81696,"Corn, #2",4641
2018,Weekly,21,271.53816,"Wheat, Western Red Spring",4642
2018,Weekly,37,203.60388,"Oats, #2CW",4643
2018,Weekly,42,228.89226,"Oats, #2CW",4644
2018,Weekly,27,502.72936,"Flaxseed, #1CW",4645
2018,Weekly,22,196.1211,"Barley, #1CW",4646
2018,Weekly,37,,"Peas, #2 Yellow",4647
2018,Weekly,42,,"Peas, #2 Yellow",4648
2018,Weekly,27,189.33864,"Oats, #2CW",4649
2018,Weekly,22,346.34,"Canola Meal, 34%, Altona",4650
2018,Weekly,37,367.80744,Soybeans,4651
2018,Weekly,42,402.71424,Soybeans,4652
2018,Weekly,27,,"Peas, #2 Yellow",4653
2018,Weekly,22,517.19916,"Canola, #1CR",4654
2018,Weekly,37,445,"Soymeal, 46%, Wpg",4655
2018,Weekly,42,445,"Soymeal, 46%, Wpg",4656
2018,Weekly,27,357.15168,Soybeans,4657
2018,Weekly,22,194.8716,"Corn, #2",4658
2018,Weekly,37,227.07792,"Wheat, Northern Hard Red",4659
2018,Weekly,42,243.98016,"Wheat, Northern Hard Red",4660
2018,Weekly,27,483,"Soymeal, 46%, Wpg",4661
2018,Weekly,22,488.95056,"Flaxseed, #1CW",4662
2018,Weekly,37,206.50128,"Wheat, Red Winter",4663
2018,Weekly,42,206.86872,"Wheat, Red Winter",4664
2018,Weekly,27,225.60816,"Wheat, Northern Hard Red",4665
2018,Weekly,22,191.93232,"Oats, #2CW",4666
2018,Weekly,37,216.0312,"Wheat, Special Purpose (Low Vomi)",4667
2018,Weekly,42,206.4788,"Wheat, Special Purpose (Low Vomi)",4668
2018,Weekly,27,197.31528,"Wheat, Red Winter",4669
2018,Weekly,22,,"Peas, #2 Yellow",4670
2018,Weekly,44,388.01664,Soybeans,4671
2018,Weekly,37,242.5104,"Wheat, Western Red Spring",4672
2018,Weekly,44,442,"Soymeal, 46%, Wpg",4673
2018,Weekly,27,214.929,"Wheat, Special Purpose (Low Vomi)",4674
2018,Weekly,22,410.06304,Soybeans,4675
2018,Weekly,27,235.52904,"Wheat, Western Red Spring",4676
2018,Weekly,38,203.9292,"Barley, #1CW",4677
2018,Weekly,44,241.40808,"Wheat, Northern Hard Red",4678
2018,Weekly,42,255.3708,"Wheat, Western Red Spring",4679
2018,Weekly,38,,"Canola Meal, 34%, Altona",4680
2018,Weekly,22,540,"Soymeal, 46%, Wpg",4681
2018,Weekly,28,180.0456,"Barley, #1CW",4682
2018,Weekly,43,200.2548,"Barley, #1CW",4683
2018,Weekly,38,456.3522,"Canola, #1CR",4684
2018,Weekly,22,243.98016,"Wheat, Northern Hard Red",4685
2018,Weekly,28,304.23,"Canola Meal, 34%, Altona",4686
2018,Weekly,43,315,"Canola Meal, 34%, Altona",4687
2018,Weekly,38,175.1876,"Corn, #2",4688
2018,Weekly,22,207.6036,"Wheat, Red Winter",4689
2018,Weekly,28,458.11588,"Canola, #1CR",4690
2018,Weekly,43,459.87956,"Canola, #1CR",4691
2018,Weekly,38,487.76952,"Flaxseed, #1CW",4692
2018,Weekly,22,221.1748,"Wheat, Special Purpose (Low Vomi)",4693
2018,Weekly,28,188.17904,"Corn, #2",4694
2018,Weekly,43,183.84856,"Corn, #2",4695
2018,Weekly,38,203.60388,"Oats, #2CW",4696
2018,Weekly,22,253.5336,"Wheat, Western Red Spring",4697
2018,Weekly,28,503.51672,"Flaxseed, #1CW",4698
2018,Weekly,43,505.48512,"Flaxseed, #1CW",4699
2018,Weekly,38,,"Peas, #2 Yellow",4700
2018,Weekly,23,198.4176,"Barley, #1CW",4701
2018,Weekly,28,188.0418,"Oats, #2CW",4702
2018,Weekly,43,233.4312,"Oats, #2CW",4703
2018,Weekly,38,376.99344,Soybeans,4704
2018,Weekly,23,328.26,"Canola Meal, 34%, Altona",4705
2018,Weekly,28,,"Peas, #2 Yellow",4706
2018,Weekly,43,,"Peas, #2 Yellow",4707
2018,Weekly,38,445,"Soymeal, 46%, Wpg",4708
2018,Weekly,23,503.53064,"Canola, #1CR",4709
2018,Weekly,28,341.35176,Soybeans,4710
2018,Weekly,43,393.1608,Soybeans,4711
2018,Weekly,38,233.3244,"Wheat, Northern Hard Red",4712
2018,Weekly,23,183.84856,"Corn, #2",4713
2018,Weekly,28,479,"Soymeal, 46%, Wpg",4714
2018,Weekly,44,217.52448,"Wheat, Red Winter",4715
2018,Weekly,23,491.31264,"Flaxseed, #1CW",4716
2018,Weekly,38,211.64544,"Wheat, Red Winter",4717
2018,Weekly,23,193.22916,"Oats, #2CW",4718
2018,Weekly,43,437,"Soymeal, 46%, Wpg",4719
2018,Weekly,38,214.1942,"Wheat, Special Purpose (Low Vomi)",4720
2018,Weekly,23,,"Peas, #2 Yellow",4721
2018,Weekly,43,239.93832,"Wheat, Northern Hard Red",4722
2018,Weekly,38,246.55224,"Wheat, Western Red Spring",4723
2018,Weekly,23,391.3236,Soybeans,4724
2018,Weekly,43,231.85464,"Wheat, Red Winter",4725
2018,Weekly,39,201.6327,"Barley, #1CW",4726
2018,Weekly,23,516,"Soymeal, 46%, Wpg",4727
2018,Weekly,43,214.1942,"Wheat, Special Purpose (Low Vomi)",4728
2018,Weekly,39,,"Canola Meal, 34%, Altona",4729
2018,Weekly,23,229.28256,"Wheat, Northern Hard Red",4730
2018,Weekly,43,252.43128,"Wheat, Western Red Spring",4731
2018,Weekly,39,463.40692,"Canola, #1CR",4732
2018,Weekly,23,206.86872,"Wheat, Red Winter",4733
2018,Weekly,44,197.499,"Barley, #1CW",4734
2018,Weekly,39,177.54968,"Corn, #2",4735
2018,Weekly,23,218.603,"Wheat, Special Purpose (Low Vomi)",4736
2018,Weekly,39,497.21784,"Flaxseed, #1CW",4737
2018,Weekly,23,250.59408,"Wheat, Western Red Spring",4738
2018,Weekly,39,205.54914,"Oats, #2CW",4739
2018,Weekly,24,199.7955,"Barley, #1CW",4740
2018,Weekly,39,,"Peas, #2 Yellow",4741
2018,Weekly,24,,"Canola Meal, 34%, Altona",4742
2018,Weekly,39,390.95616,Soybeans,4743
2018,Weekly,24,503.53064,"Canola, #1CR",4744
2018,Weekly,39,444,"Soymeal, 46%, Wpg",4745
2018,Weekly,24,184.24224,"Corn, #2",4746
2018,Weekly,39,231.85464,"Wheat, Northern Hard Red",4747
2018,Weekly,24,497.61152,"Flaxseed, #1CW",4748
2018,Weekly,39,234.42672,"Wheat, Red Winter",4749
2018,Weekly,24,188.69022,"Oats, #2CW",4750
2018,Weekly,39,215.2964,"Wheat, Special Purpose (Low Vomi)",4751
2018,Weekly,24,,"Peas, #2 Yellow",4752
2018,Weekly,39,245.81736,"Wheat, Western Red Spring",4753
2018,Weekly,24,374.7888,Soybeans,4754
2018,Weekly,40,202.092,"Barley, #1CW",4755
2018,Weekly,24,506,"Soymeal, 46%, Wpg",4756
2018,Weekly,40,,"Canola Meal, 34%, Altona",4757
2018,Weekly,24,237.73368,"Wheat, Northern Hard Red",4758
2018,Weekly,40,469.5798,"Canola, #1CR",4759
2018,Weekly,24,206.13384,"Wheat, Red Winter",4760
2018,Weekly,44,210.8876,"Wheat, Special Purpose (Low Vomi)",4761
2018,Weekly,44,253.90104,"Wheat, Western Red Spring",4762
2018,Weekly,45,197.499,"Barley, #1CW",4763
2018,Weekly,45,,"Canola Meal, 34%, Altona",4764
2018,Weekly,45,452.82484,"Canola, #1CR",4765
2018,Weekly,45,179.91176,"Corn, #2",4766
2018,Weekly,45,486.1948,"Flaxseed, #1CW",4767
2018,Weekly,45,230.1891,"Oats, #2CW",4768
2018,Weekly,45,,"Peas, #2 Yellow",4769
2018,Weekly,45,372.9516,Soybeans,4770
2018,Weekly,45,439,"Soymeal, 46%, Wpg",4771
2018,Weekly,45,234.79416,"Wheat, Northern Hard Red",4772
2018,Weekly,45,227.8128,"Wheat, Red Winter",4773
2018,Weekly,45,213.8268,"Wheat, Special Purpose (Low Vomi)",4774
2018,Weekly,45,254.63592,"Wheat, Western Red Spring",4775
2018,Weekly,46,198.4176,"Barley, #1CW",4776
2018,Weekly,46,,"Canola Meal, 34%, Altona",4777
2018,Weekly,46,448.41564,"Canola, #1CR",4778
2018,Weekly,46,179.1244,"Corn, #2",4779
2018,Weekly,46,493.28104,"Flaxseed, #1CW",4780
2018,Weekly,46,237.32172,"Oats, #2CW",4781
2018,Weekly,46,,"Peas, #2 Yellow",4782
2018,Weekly,46,368.17488,Soybeans,4783
2018,Weekly,46,438,"Soymeal, 46%, Wpg",4784
2018,Weekly,46,241.77552,"Wheat, Northern Hard Red",4785
2018,Weekly,46,231.11976,"Wheat, Red Winter",4786
2018,Weekly,46,212.7246,"Wheat, Special Purpose (Low Vomi)",4787
2018,Weekly,46,252.06384,"Wheat, Western Red Spring",4788
2018,Weekly,47,203.9292,"Barley, #1CW",4789
2018,Weekly,47,,"Canola Meal, 34%, Altona",4790
2018,Weekly,47,447.09288,"Canola, #1CR",4791
2018,Weekly,47,176.76232,"Corn, #2",4792
2018,Weekly,47,493.28104,"Flaxseed, #1CW",4793
2018,Weekly,47,235.37646,"Oats, #2CW",4794
2018,Weekly,47,,"Peas, #2 Yellow",4795
2018,Weekly,47,356.04936,Soybeans,4796
2018,Weekly,47,441,"Soymeal, 46%, Wpg",4797
2018,Weekly,47,248.022,"Wheat, Northern Hard Red",4798
2018,Weekly,47,,"Wheat, Red Winter",4799
2018,Weekly,47,211.6224,"Wheat, Special Purpose (Low Vomi)",4800
2018,Weekly,51,228.91512,"Wheat, Red Winter",4801
2018,Monthly,8,,"Peas, #2 Yellow",4802
2018,Weekly,51,209.0506,"Wheat, Special Purpose (Low Vomi)",4803
2018,Monthly,8,373.172064,Soybeans,4804
2018,Weekly,51,255.3708,"Wheat, Western Red Spring",4805
2018,Monthly,8,474,"Soymeal, 46%, Wpg",4806
2018,Monthly,1,171.87006,"Barley, #1CW",4807
2018,Monthly,8,242.14296,"Wheat, Northern Hard Red",4808
2018,Monthly,1,305.05,"Canola Meal, 34%, Altona",4809
2018,Monthly,8,215.907744,"Wheat, Red Winter",4810
2018,Monthly,1,480.955536,"Canola, #1CR",4811
2018,Monthly,8,207.80144,"Wheat, Special Purpose (Low Vomi)",4812
2018,Monthly,1,153.456464,"Corn, #2",4813
2018,Monthly,8,254.121504,"Wheat, Western Red Spring",4814
2018,Monthly,1,467.140688,"Flaxseed, #1CW",4815
2018,Monthly,9,197.26935,"Barley, #1CW",4816
2018,Monthly,1,187.134012,"Oats, #2CW",4817
2018,Monthly,9,,"Canola Meal, 34%, Altona",4818
2018,Monthly,1,,"Peas, #2 Yellow",4819
2018,Monthly,9,459.54887,"Canola, #1CR",4820
2018,Monthly,1,367.07256,Soybeans,4821
2018,Monthly,9,174.10498,"Corn, #2",4822
2018,Monthly,1,435,"Soymeal, 46%, Wpg",4823
2018,Monthly,9,494.5933067,"Flaxseed, #1CW",4824
2018,Monthly,1,220.243536,"Wheat, Northern Hard Red",4825
2018,Monthly,9,201.33441,"Oats, #2CW",4826
2018,Monthly,1,167.479152,"Wheat, Red Winter",4827
2018,Monthly,9,,"Peas, #2 Yellow",4828
2018,Monthly,1,183.7,"Wheat, Special Purpose (Low Vomi)",4829
2018,Monthly,9,377.91204,Soybeans,4830
2018,Monthly,1,241.77552,"Wheat, Western Red Spring",4831
2018,Monthly,9,448.75,"Soymeal, 46%, Wpg",4832
2018,Monthly,2,176.486025,"Barley, #1CW",4833
2018,Monthly,9,230.84418,"Wheat, Northern Hard Red",4834
2018,Monthly,2,360.6275,"Canola Meal, 34%, Altona",4835
2018,Monthly,9,215.68728,"Wheat, Red Winter",4836
2018,Monthly,2,496.47592,"Canola, #1CR",4837
2018,Monthly,9,215.38825,"Wheat, Special Purpose (Low Vomi)",4838
2018,Monthly,2,161.70406,"Corn, #2",4839
2018,Monthly,9,244.62318,"Wheat, Western Red Spring",4840
2018,Monthly,2,468.4792,"Flaxseed, #1CW",4841
2018,Monthly,10,199.70364,"Barley, #1CW",4842
2018,Monthly,2,190.31127,"Oats, #2CW",4843
2018,Monthly,10,315,"Canola Meal, 34%, Altona",4844
2018,Monthly,2,252.06384,"Peas, #2 Yellow",4845
2018,Monthly,10,463.054184,"Canola, #1CR",4846
2018,Monthly,2,394.81428,Soybeans,4847
2018,Monthly,10,178.179568,"Corn, #2",4848
2018,Monthly,2,506.25,"Soymeal, 46%, Wpg",4849
2018,Monthly,10,493.832192,"Flaxseed, #1CW",4850
2018,Monthly,2,230.75232,"Wheat, Northern Hard Red",4851
2018,Monthly,10,226.428264,"Oats, #2CW",4852
2018,Monthly,2,194.46762,"Wheat, Red Winter",4853
2018,Monthly,10,,"Peas, #2 Yellow",4854
2018,Monthly,2,190.8643,"Wheat, Special Purpose (Low Vomi)",4855
2018,Monthly,10,397.129152,Soybeans,4856
2018,Monthly,2,247.74642,"Wheat, Western Red Spring",4857
2018,Monthly,10,438.8,"Soymeal, 46%, Wpg",4858
2018,Monthly,3,178.552875,"Barley, #1CW",4859
2018,Monthly,10,241.849008,"Wheat, Northern Hard Red",4860
2018,Monthly,3,370.35,"Canola Meal, 34%, Altona",4861
2018,Monthly,10,213.703104,"Wheat, Red Winter",4862
2018,Monthly,3,503.42041,"Canola, #1CR",4863
2018,Monthly,10,210.1528,"Wheat, Special Purpose (Low Vomi)",4864
2018,Monthly,3,174.30182,"Corn, #2",4865
2018,Monthly,10,254.121504,"Wheat, Western Red Spring",4866
2017,Weekly,8,152.4876,"Barley, #1CW",4867
2018,Monthly,3,481.17538,"Flaxseed, #1CW",4868
2018,Monthly,11,199.451025,"Barley, #1CW",4869
2017,Weekly,8,325.18,"Canola Meal, 34%, Altona",4870
2018,Monthly,12,489.73792,"Flaxseed, #1CW",4871
2018,Monthly,3,179.28813,"Oats, #2CW",4872
2018,Monthly,11,,"Canola Meal, 34%, Altona",4873
2017,Weekly,8,500.88512,"Canola, #1CR",4874
2017,Weekly,15,200.98968,"Wheat, Northern Hard Red",4875
2018,Monthly,12,236.6733,"Oats, #2CW",4876
2018,Monthly,3,259.41264,"Peas, #2 Yellow",4877
2018,Monthly,11,450.06909,"Canola, #1CR",4878
2017,Weekly,8,153.92888,"Corn, #2",4879
2017,Weekly,15,157.26432,"Wheat, Red Winter",4880
2018,Monthly,12,,"Peas, #2 Yellow",4881
2018,Monthly,3,398.2131,Soybeans,4882
2017,Weekly,4,501.76696,"Canola, #1CR",4883
2018,Monthly,11,179.41966,"Corn, #2",4884
2018,Monthly,11,492.1,"Flaxseed, #1CW",4885
2018,Monthly,11,234.890145,"Oats, #2CW",4886
2018,Monthly,11,,"Peas, #2 Yellow",4887
2018,Monthly,11,363.49002,Soybeans,4888
2018,Monthly,11,442.75,"Soymeal, 46%, Wpg",4889
2018,Monthly,11,242.32668,"Wheat, Northern Hard Red",4890
2018,Monthly,11,228.91512,"Wheat, Red Winter",4891
2018,Monthly,11,213.4594,"Wheat, Special Purpose (Low Vomi)",4892
2018,Monthly,11,254.26848,"Wheat, Western Red Spring",4893
2018,Monthly,12,203.3168,"Barley, #1CW",4894
2018,Monthly,12,,"Canola Meal, 34%, Altona",4895
2018,Monthly,12,457.3810133,"Canola, #1CR",4896
2018,Monthly,12,190.14744,"Corn, #2",4897
2018,Monthly,4,523.5,"Soymeal, 46%, Wpg",4898
2017,Weekly,11,184.0674,"Wheat, Special Purpose (Low Vomi)",4899
2018,Monthly,12,362.78576,Soybeans,4900
2018,Monthly,4,227.90466,"Wheat, Northern Hard Red",4901
2017,Weekly,15,170.841,"Wheat, Special Purpose (Low Vomi)",4902
2018,Monthly,3,512.5,"Soymeal, 46%, Wpg",4903
2017,Weekly,8,474.77808,"Flaxseed, #1CW",4904
2017,Weekly,4,156.68464,"Corn, #2",4905
2018,Monthly,12,464,"Soymeal, 46%, Wpg",4906
2018,Monthly,4,186.10836,"Wheat, Red Winter",4907
2017,Weekly,15,225.9756,"Wheat, Western Red Spring",4908
2018,Monthly,3,223.77096,"Wheat, Northern Hard Red",4909
2017,Weekly,8,208.14282,"Oats, #2CW",4910
2017,Weekly,4,482.258,"Flaxseed, #1CW",4911
2018,Monthly,12,247.53208,"Wheat, Northern Hard Red",4912
2018,Monthly,4,202.89665,"Wheat, Special Purpose (Low Vomi)",4913
2017,Weekly,16,151.1097,"Barley, #1CW",4914
2018,Monthly,3,182.52582,"Wheat, Red Winter",4915
2017,Weekly,8,,"Peas, #2 Yellow",4916
2017,Weekly,4,206.84598,"Oats, #2CW",4917
2018,Monthly,12,227.99652,"Wheat, Red Winter",4918
2018,Monthly,4,250.68594,"Wheat, Western Red Spring",4919
2017,Weekly,16,,"Canola Meal, 34%, Altona",4920
2018,Monthly,3,197.20195,"Wheat, Special Purpose (Low Vomi)",4921
2017,Weekly,8,401.61192,Soybeans,4922
2017,Weekly,4,199.15248,"Peas, #2 Yellow",4923
2018,Monthly,12,214.5616,"Wheat, Special Purpose (Low Vomi)",4924
2018,Monthly,5,195.56994,"Barley, #1CW",4925
2017,Weekly,16,507.93984,"Canola, #1CR",4926
2018,Monthly,3,245.44992,"Wheat, Western Red Spring",4927
2017,Weekly,8,464,"Soymeal, 46%, Wpg",4928
2017,Weekly,4,414.83976,Soybeans,4929
2018,Monthly,12,258.18784,"Wheat, Western Red Spring",4930
2018,Monthly,5,355.1233333,"Canola Meal, 34%, Altona",4931
2017,Weekly,16,154.32256,"Corn, #2",4932
2018,Monthly,4,182.57175,"Barley, #1CW",4933
2017,Weekly,8,209.07336,"Wheat, Northern Hard Red",4934
2017,Weekly,4,481,"Soymeal, 46%, Wpg",4935
2017,Weekly,1,157.9992,"Barley, #1CW",4936
2018,Monthly,5,517.64008,"Canola, #1CR",4937
2017,Weekly,16,470.4476,"Flaxseed, #1CW",4938
2018,Monthly,4,373.815,"Canola Meal, 34%, Altona",4939
2017,Weekly,8,169.38984,"Wheat, Red Winter",4940
2017,Weekly,4,202.82688,"Wheat, Northern Hard Red",4941
2017,Weekly,1,302.47,"Canola Meal, 34%, Altona",4942
2018,Monthly,5,189.045136,"Corn, #2",4943
2017,Weekly,16,195.17442,"Oats, #2CW",4944
2018,Monthly,4,515.43548,"Canola, #1CR",4945
2017,Weekly,8,184.4348,"Wheat, Special Purpose (Low Vomi)",4946
2017,Weekly,4,157.9992,"Wheat, Red Winter",4947
2017,Weekly,1,481.04372,"Canola, #1CR",4948
2018,Monthly,5,484.305136,"Flaxseed, #1CW",4949
2017,Weekly,16,,"Peas, #2 Yellow",4950
2017,Weekly,11,235.52904,"Wheat, Western Red Spring",4951
2018,Monthly,4,177.54968,"Corn, #2",4952
2017,Weekly,8,231.85464,"Wheat, Western Red Spring",4953
2017,Weekly,4,180.3934,"Wheat, Special Purpose (Low Vomi)",4954
2017,Weekly,1,161.80248,"Corn, #2",4955
2018,Monthly,5,189.857376,"Oats, #2CW",4956
2017,Weekly,16,388.01664,Soybeans,4957
2017,Weekly,12,145.5981,"Barley, #1CW",4958
2018,Monthly,4,479.40382,"Flaxseed, #1CW",4959
2017,Weekly,9,146.976,"Barley, #1CW",4960
2017,Weekly,4,232.95696,"Wheat, Western Red Spring",4961
2017,Weekly,1,490.91896,"Flaxseed, #1CW",4962
2018,Monthly,5,263.20952,"Peas, #2 Yellow",4963
2017,Weekly,16,444.5,"Soymeal, 46%, Wpg",4964
2017,Weekly,12,315.04,"Canola Meal, 34%, Altona",4965
2018,Monthly,4,177.01866,"Oats, #2CW",4966
2017,Weekly,9,,"Canola Meal, 34%, Altona",4967
2017,Weekly,5,147.8946,"Barley, #1CW",4968
2017,Weekly,1,212.68176,"Oats, #2CW",4969
2017,Weekly,1,,"Peas, #2 Yellow",4970
2017,Weekly,1,396.46776,Soybeans,4971
2017,Weekly,1,450,"Soymeal, 46%, Wpg",4972
2017,Weekly,1,215.68728,"Wheat, Northern Hard Red",4973
2017,Weekly,1,159.46896,"Wheat, Red Winter",4974
2017,Weekly,1,182.5978,"Wheat, Special Purpose (Low Vomi)",4975
2017,Weekly,1,237.36624,"Wheat, Western Red Spring",4976
2017,Weekly,2,159.3771,"Barley, #1CW",4977
2017,Weekly,2,301.37,"Canola Meal, 34%, Altona",4978
2017,Weekly,2,483.68924,"Canola, #1CR",4979
2017,Weekly,2,153.14152,"Corn, #2",4980
2017,Weekly,2,486.98216,"Flaxseed, #1CW",4981
2017,Weekly,2,213.33018,"Oats, #2CW",4982
2017,Weekly,2,,"Peas, #2 Yellow",4983
2017,Weekly,2,416.30952,Soybeans,4984
2017,Weekly,2,471,"Soymeal, 46%, Wpg",4985
2017,Weekly,2,217.52448,"Wheat, Northern Hard Red",4986
2017,Weekly,2,171.96192,"Wheat, Red Winter",4987
2017,Weekly,2,174.515,"Wheat, Special Purpose (Low Vomi)",4988
2017,Weekly,2,242.87784,"Wheat, Western Red Spring",4989
2017,Weekly,3,158.4585,"Barley, #1CW",4990
2017,Weekly,3,,"Canola Meal, 34%, Altona",4991
2017,Weekly,3,502.6488,"Canola, #1CR",4992
2017,Weekly,3,160.62144,"Corn, #2",4993
2017,Weekly,3,487.76952,"Flaxseed, #1CW",4994
2017,Weekly,3,214.62702,"Oats, #2CW",4995
2017,Weekly,3,,"Peas, #2 Yellow",4996
2017,Weekly,3,425.49552,Soybeans,4997
2017,Weekly,3,505,"Soymeal, 46%, Wpg",4998
2017,Weekly,3,214.9524,"Wheat, Northern Hard Red",4999
2017,Weekly,3,159.46896,"Wheat, Red Winter",5000
2017,Weekly,3,171.2084,"Wheat, Special Purpose (Low Vomi)",5001
2017,Weekly,3,240.30576,"Wheat, Western Red Spring",5002
2017,Weekly,4,155.2434,"Barley, #1CW",5003
2017,Weekly,4,333.34,"Canola Meal, 34%, Altona",5004
2018,Monthly,5,405.874224,Soybeans,5005
2018,Monthly,4,249.30804,"Peas, #2 Yellow",5006
2017,Weekly,9,516.31732,"Canola, #1CR",5007
2017,Weekly,16,197.31528,"Wheat, Northern Hard Red",5008
2018,Monthly,5,543,"Soymeal, 46%, Wpg",5009
2017,Weekly,5,,"Canola Meal, 34%, Altona",5010
2018,Monthly,4,408.59328,Soybeans,5011
2017,Weekly,9,162.98352,"Corn, #2",5012
2017,Weekly,16,149.54808,"Wheat, Red Winter",5013
2018,Monthly,5,246.258288,"Wheat, Northern Hard Red",5014
2017,Weekly,5,498.68052,"Canola, #1CR",5015
2017,Weekly,9,470.4476,"Flaxseed, #1CW",5016
2017,Weekly,16,178.189,"Wheat, Special Purpose (Low Vomi)",5017
2018,Monthly,5,206.648256,"Wheat, Red Winter",5018
2017,Weekly,5,155.89728,"Corn, #2",5019
2017,Weekly,9,208.79124,"Oats, #2CW",5020
2017,Weekly,16,230.01744,"Wheat, Western Red Spring",5021
2018,Monthly,5,213.53288,"Wheat, Special Purpose (Low Vomi)",5022
2017,Weekly,5,475.95912,"Flaxseed, #1CW",5023
2017,Weekly,9,192.906,"Peas, #2 Yellow",5024
2017,Weekly,17,149.7318,"Barley, #1CW",5025
2018,Monthly,5,258.824736,"Wheat, Western Red Spring",5026
2017,Weekly,5,207.4944,"Oats, #2CW",5027
2017,Weekly,9,419.98392,Soybeans,5028
2017,Weekly,17,310.52,"Canola Meal, 34%, Altona",5029
2018,Monthly,6,193.59495,"Barley, #1CW",5030
2017,Weekly,5,185.92464,"Peas, #2 Yellow",5031
2017,Weekly,9,471,"Soymeal, 46%, Wpg",5032
2017,Weekly,17,508.38076,"Canola, #1CR",5033
2018,Monthly,6,316.6866667,"Canola Meal, 34%, Altona",5034
2017,Weekly,5,401.61192,Soybeans,5035
2017,Weekly,9,212.38032,"Wheat, Northern Hard Red",5036
2017,Weekly,17,156.29096,"Corn, #2",5037
2018,Monthly,6,497.68845,"Canola, #1CR",5038
2017,Weekly,5,464,"Soymeal, 46%, Wpg",5039
2017,Weekly,9,167.92008,"Wheat, Red Winter",5040
2017,Weekly,17,,"Flaxseed, #1CW",5041
2018,Monthly,6,186.80116,"Corn, #2",5042
2017,Weekly,5,206.86872,"Wheat, Northern Hard Red",5043
2017,Weekly,9,182.9652,"Wheat, Special Purpose (Low Vomi)",5044
2017,Weekly,17,200.36178,"Oats, #2CW",5045
2018,Monthly,6,494.16682,"Flaxseed, #1CW",5046
2017,Weekly,5,154.69224,"Wheat, Red Winter",5047
